x,y,z,roll,pitch,yaw
0.127167,0.039855,0.880790,0.001310,-0.000328,-3.140936
0.127620,0.040101,0.888506,0.001312,-0.000952,-3.140801
0.128067,0.040346,0.896181,0.001311,-0.001482,-3.140666
0.128509,0.040591,0.903815,0.001306,-0.001917,-3.140533
0.128946,0.040836,0.911408,0.001299,-0.002257,-3.140401
0.129379,0.041080,0.918960,0.001291,-0.002504,-3.140269
0.129808,0.041323,0.926470,0.001282,-0.002658,-3.140138
0.130234,0.041566,0.933938,0.001274,-0.002724,-3.140008
0.130655,0.041808,0.941364,0.001265,-0.002705,-3.139879
0.131073,0.042050,0.948748,0.001258,-0.002605,-3.139750
0.131487,0.042291,0.956089,0.001252,-0.002430,-3.139622
0.131898,0.042531,0.963389,0.001247,-0.002185,-3.139494
0.132306,0.042772,0.970646,0.001244,-0.001876,-3.139367
0.132711,0.043011,0.977862,0.001243,-0.001510,-3.139241
0.133112,0.043251,0.985035,0.001243,-0.001093,-3.139115
0.133510,0.043489,0.992168,0.001244,-0.000632,-3.138990
0.133905,0.043727,0.999259,0.001247,-0.000135,-3.138865
0.134297,0.043965,1.006308,0.001250,0.000391,-3.138741
0.134685,0.044202,1.013317,0.001254,0.000940,-3.138618
0.135070,0.044439,1.020285,0.001258,0.001505,-3.138495
0.135451,0.044675,1.027213,0.001262,0.002079,-3.138373
0.135829,0.044910,1.034101,0.001266,0.002655,-3.138252
0.136203,0.045145,1.040948,0.001270,0.003228,-3.138131
0.136573,0.045380,1.047756,0.001274,0.003791,-3.138011
0.136940,0.045614,1.054525,0.001277,0.004338,-3.137892
0.137302,0.045847,1.061254,0.001279,0.004866,-3.137774
0.137660,0.046080,1.067943,0.001281,0.005369,-3.137656
0.138014,0.046313,1.074594,0.001282,0.005843,-3.137539
0.138363,0.046545,1.081206,0.001283,0.006285,-3.137422
0.138707,0.046776,1.087780,0.001283,0.006692,-3.137306
0.139047,0.047007,1.094315,0.001283,0.007061,-3.137191
0.139381,0.047237,1.100811,0.001283,0.007389,-3.137077
0.139711,0.047467,1.107268,0.001282,0.007677,-3.136963
0.140036,0.047696,1.113688,0.001282,0.007922,-3.136850
0.140355,0.047925,1.120068,0.001281,0.008124,-3.136737
0.140669,0.048154,1.126411,0.001280,0.008283,-3.136626
0.140978,0.048382,1.132714,0.001279,0.008400,-3.136514
0.141281,0.048609,1.138980,0.001279,0.008475,-3.136404
0.141579,0.048836,1.145206,0.001278,0.008509,-3.136293
0.141871,0.049062,1.151394,0.001277,0.008505,-3.136184
0.142157,0.049288,1.157543,0.001277,0.008464,-3.136075
0.142438,0.049514,1.163653,0.001276,0.008388,-3.135967
0.142713,0.049739,1.169724,0.001275,0.008281,-3.135859
0.142983,0.049963,1.175756,0.001275,0.008143,-3.135752
0.143247,0.050188,1.181749,0.001274,0.007980,-3.135645
0.143506,0.050411,1.187702,0.001274,0.007792,-3.135539
0.143759,0.050634,1.193616,0.001273,0.007585,-3.135434
0.144007,0.050857,1.199490,0.001272,0.007360,-3.135329
0.144249,0.051079,1.205324,0.001272,0.007121,-3.135225
0.144486,0.051301,1.211118,0.001271,0.006871,-3.135121
0.144718,0.051522,1.216872,0.001270,0.006613,-3.135018
0.144945,0.051743,1.222586,0.001269,0.006351,-3.134915
0.145166,0.051963,1.228260,0.001268,0.006087,-3.134813
0.145383,0.052183,1.233894,0.001267,0.005824,-3.134712
0.145595,0.052403,1.239487,0.001266,0.005564,-3.134611
0.145802,0.052621,1.245040,0.001265,0.005312,-3.134510
0.146004,0.052840,1.250552,0.001264,0.005067,-3.134411
0.146202,0.053058,1.256024,0.001264,0.004834,-3.134311
0.146395,0.053276,1.261455,0.001263,0.004613,-3.134213
0.146584,0.053493,1.266846,0.001262,0.004407,-3.134114
0.146768,0.053710,1.272197,0.001261,0.004216,-3.134017
0.146948,0.053926,1.277507,0.001261,0.004043,-3.133919
0.147124,0.054142,1.282777,0.001260,0.003887,-3.133823
0.147296,0.054357,1.288007,0.001260,0.003751,-3.133727
0.147465,0.054572,1.293196,0.001259,0.003633,-3.133631
0.147629,0.054787,1.298346,0.001259,0.003535,-3.133536
0.147789,0.055001,1.303455,0.001259,0.003457,-3.133442
0.147946,0.055214,1.308525,0.001259,0.003398,-3.133347
0.148099,0.055428,1.313556,0.001258,0.003358,-3.133254
0.148249,0.055641,1.318547,0.001258,0.003337,-3.133161
0.148395,0.055853,1.323498,0.001258,0.003334,-3.133068
0.148537,0.056065,1.328411,0.001259,0.003348,-3.132976
0.148676,0.056277,1.333285,0.001259,0.003377,-3.132885
0.148812,0.056488,1.338121,0.001259,0.003422,-3.132794
0.148944,0.056699,1.342918,0.001259,0.003481,-3.132703
0.149073,0.056909,1.347677,0.001259,0.003552,-3.132613
0.149199,0.057119,1.352398,0.001260,0.003634,-3.132524
0.149321,0.057328,1.357082,0.001260,0.003727,-3.132435
0.149440,0.057537,1.361728,0.001260,0.003827,-3.132346
0.149556,0.057746,1.366337,0.001261,0.003934,-3.132258
0.149668,0.057954,1.370909,0.001261,0.004047,-3.132170
0.149777,0.058162,1.375445,0.001261,0.004163,-3.132083
0.149883,0.058370,1.379944,0.001262,0.004282,-3.131997
0.149986,0.058577,1.384407,0.001262,0.004402,-3.131910
0.150085,0.058784,1.388834,0.001262,0.004523,-3.131825
0.150181,0.058990,1.393226,0.001262,0.004641,-3.131739
0.150273,0.059196,1.397582,0.001263,0.004757,-3.131655
0.150363,0.059402,1.401903,0.001263,0.004870,-3.131570
0.150449,0.059607,1.406189,0.001263,0.004978,-3.131487
0.150531,0.059812,1.410440,0.001264,0.005080,-3.131403
0.150610,0.060016,1.414657,0.001264,0.005176,-3.131320
0.150686,0.060220,1.418839,0.001264,0.005265,-3.131238
0.150758,0.060424,1.422988,0.001264,0.005346,-3.131156
0.150827,0.060627,1.427102,0.001264,0.005420,-3.131074
0.150892,0.060830,1.431183,0.001264,0.005484,-3.130993
0.150954,0.061032,1.435230,0.001264,0.005540,-3.130912
0.151013,0.061234,1.439244,0.001265,0.005587,-3.130832
0.151068,0.061436,1.443225,0.001265,0.005625,-3.130752
0.151120,0.061637,1.447173,0.001265,0.005655,-3.130673
0.151168,0.061838,1.451088,0.001265,0.005675,-3.130594
0.151213,0.062039,1.454970,0.001265,0.005687,-3.130515
0.151254,0.062239,1.458820,0.001265,0.005691,-3.130437
0.151291,0.062439,1.462637,0.001264,0.005686,-3.130360
0.151326,0.062639,1.466422,0.001264,0.005675,-3.130283
0.151357,0.062838,1.470175,0.001264,0.005656,-3.130206
0.151384,0.063037,1.473897,0.001264,0.005631,-3.130129
0.151408,0.063235,1.477586,0.001264,0.005600,-3.130053
0.151429,0.063433,1.481244,0.001264,0.005563,-3.129978
0.151446,0.063631,1.484870,0.001264,0.005522,-3.129903
0.151460,0.063828,1.488464,0.001263,0.005477,-3.129828
0.151470,0.064025,1.492028,0.001263,0.005429,-3.129754
0.151478,0.064222,1.495560,0.001263,0.005378,-3.129680
0.151482,0.064419,1.499061,0.001263,0.005325,-3.129606
0.151482,0.064615,1.502531,0.001263,0.005271,-3.129533
0.151480,0.064810,1.505970,0.001263,0.005216,-3.129460
0.151474,0.065005,1.509379,0.001262,0.005161,-3.129388
0.151465,0.065200,1.512757,0.001262,0.005106,-3.129316
0.151453,0.065395,1.516105,0.001262,0.005052,-3.129244
0.151438,0.065589,1.519423,0.001262,0.005000,-3.129173
0.151420,0.065783,1.522710,0.001262,0.004950,-3.129103
0.151399,0.065977,1.525968,0.001262,0.004903,-3.129032
0.151375,0.066170,1.529195,0.001261,0.004858,-3.128962
0.151348,0.066363,1.532393,0.001261,0.004816,-3.128893
0.151318,0.066556,1.535561,0.001261,0.004778,-3.128823
0.151284,0.066748,1.538700,0.001261,0.004743,-3.128754
0.151249,0.066940,1.541809,0.001261,0.004712,-3.128686
0.151210,0.067132,1.544890,0.001261,0.004686,-3.128618
0.151168,0.067323,1.547941,0.001261,0.004663,-3.128550
0.151124,0.067514,1.550964,0.001261,0.004644,-3.128483
0.151077,0.067705,1.553958,0.001261,0.004630,-3.128416
0.151027,0.067895,1.556923,0.001261,0.004619,-3.128349
0.150974,0.068085,1.559860,0.001261,0.004612,-3.128283
0.150919,0.068275,1.562769,0.001261,0.004610,-3.128217
0.150861,0.068464,1.565650,0.001261,0.004611,-3.128151
0.150800,0.068654,1.568503,0.001261,0.004615,-3.128086
0.150737,0.068842,1.571328,0.001261,0.004623,-3.128021
0.150671,0.069031,1.574126,0.001261,0.004633,-3.127956
0.150603,0.069219,1.576897,0.001261,0.004647,-3.127892
0.150532,0.069407,1.579640,0.001261,0.004663,-3.127828
0.150458,0.069595,1.582356,0.001261,0.004681,-3.127765
0.150382,0.069782,1.585046,0.001261,0.004701,-3.127702
0.150303,0.069969,1.587708,0.001261,0.004723,-3.127639
0.150222,0.070155,1.590344,0.001261,0.004746,-3.127576
0.150138,0.070342,1.592954,0.001261,0.004770,-3.127514
0.150051,0.070528,1.595538,0.001262,0.004794,-3.127453
0.149963,0.070714,1.598095,0.001262,0.004819,-3.127391
0.149871,0.070899,1.600627,0.001262,0.004844,-3.127330
0.149777,0.071085,1.603133,0.001262,0.004870,-3.127269
0.149681,0.071269,1.605614,0.001262,0.004894,-3.127209
0.149582,0.071454,1.608069,0.001262,0.004918,-3.127149
0.149481,0.071638,1.610498,0.001262,0.004941,-3.127089
0.149377,0.071822,1.612903,0.001262,0.004964,-3.127029
0.149271,0.072006,1.615283,0.001262,0.004985,-3.126970
0.149162,0.072190,1.617638,0.001262,0.005004,-3.126911
0.149051,0.072373,1.619968,0.001262,0.005022,-3.126853
0.148938,0.072556,1.622274,0.001262,0.005038,-3.126795
0.148822,0.072739,1.624555,0.001262,0.005053,-3.126737
0.148704,0.072921,1.626812,0.001262,0.005066,-3.126679
0.148583,0.073103,1.629045,0.001262,0.005077,-3.126622
0.148460,0.073285,1.631255,0.001262,0.005086,-3.126565
0.148334,0.073466,1.633440,0.001262,0.005093,-3.126508
0.148206,0.073648,1.635602,0.001262,0.005098,-3.126452
0.148076,0.073829,1.637740,0.001262,0.005102,-3.126396
0.147943,0.074009,1.639854,0.001262,0.005104,-3.126340
0.147808,0.074190,1.641946,0.001262,0.005104,-3.126285
0.147671,0.074370,1.644014,0.001262,0.005102,-3.126230
0.147531,0.074550,1.646059,0.001262,0.005099,-3.126175
0.147389,0.074730,1.648081,0.001262,0.005095,-3.126120
0.147244,0.074909,1.650080,0.001262,0.005089,-3.126066
0.147098,0.075088,1.652057,0.001262,0.005082,-3.126012
0.146949,0.075267,1.654011,0.001262,0.005074,-3.125959
0.146797,0.075446,1.655942,0.001262,0.005065,-3.125905
0.146644,0.075624,1.657852,0.001262,0.005055,-3.125852
0.146488,0.075802,1.659739,0.001262,0.005045,-3.125799
0.146330,0.075980,1.661603,0.001262,0.005034,-3.125747
0.146170,0.076158,1.663446,0.001262,0.005023,-3.125695
0.146007,0.076335,1.665267,0.001262,0.005011,-3.125643
0.145843,0.076512,1.667066,0.001262,0.005000,-3.125591
0.145676,0.076689,1.668844,0.001262,0.004988,-3.125540
0.145507,0.076865,1.670600,0.001262,0.004977,-3.125489
0.145335,0.077042,1.672334,0.001262,0.004966,-3.125438
0.145162,0.077218,1.674047,0.001262,0.004955,-3.125387
0.144987,0.077394,1.675739,0.001262,0.004945,-3.125337
0.144809,0.077569,1.677410,0.001262,0.004935,-3.125287
0.144630,0.077745,1.679059,0.001262,0.004926,-3.125237
0.144448,0.077920,1.680688,0.001262,0.004918,-3.125188
0.144264,0.078095,1.682296,0.001262,0.004910,-3.125139
0.144078,0.078269,1.683884,0.001262,0.004903,-3.125090
0.143890,0.078444,1.685450,0.001261,0.004897,-3.125041
0.143701,0.078618,1.686997,0.001261,0.004892,-3.124993
0.143509,0.078792,1.688523,0.001261,0.004887,-3.124945
0.143315,0.078965,1.690028,0.001261,0.004884,-3.124897
0.143119,0.079139,1.691514,0.001261,0.004881,-3.124849
0.142921,0.079312,1.692979,0.001261,0.004879,-3.124802
0.142722,0.079485,1.694425,0.001261,0.004878,-3.124755
0.142520,0.079658,1.695851,0.001261,0.004878,-3.124708
0.142316,0.079830,1.697257,0.001261,0.004878,-3.124661
0.142111,0.080002,1.698644,0.001261,0.004879,-3.124615
0.141903,0.080174,1.700011,0.001261,0.004881,-3.124569
0.141694,0.080346,1.701358,0.001261,0.004884,-3.124523
0.141483,0.080518,1.702687,0.001261,0.004887,-3.124477
0.141269,0.080689,1.703996,0.001261,0.004890,-3.124432
0.141055,0.080860,1.705286,0.001261,0.004894,-3.124387
0.140838,0.081031,1.706558,0.001261,0.004899,-3.124342
0.140619,0.081202,1.707810,0.001261,0.004903,-3.124297
0.140399,0.081373,1.709044,0.001262,0.004908,-3.124253
0.140176,0.081543,1.710259,0.001262,0.004913,-3.124209
0.139952,0.081713,1.711456,0.001262,0.004918,-3.124165
0.139726,0.081883,1.712634,0.001262,0.004924,-3.124121
0.139498,0.082052,1.713794,0.001262,0.004929,-3.124078
0.139269,0.082222,1.714936,0.001262,0.004934,-3.124034
0.139038,0.082391,1.716059,0.001262,0.004939,-3.123991
0.138804,0.082560,1.717165,0.001262,0.004944,-3.123949
0.138570,0.082729,1.718253,0.001262,0.004949,-3.123906
0.138333,0.082897,1.719323,0.001262,0.004953,-3.123864
0.138095,0.083066,1.720375,0.001262,0.004958,-3.123822
0.137855,0.083234,1.721409,0.001262,0.004962,-3.123780
0.137613,0.083402,1.722426,0.001262,0.004965,-3.123738
0.137369,0.083569,1.723426,0.001262,0.004969,-3.123697
0.137124,0.083737,1.724408,0.001262,0.004971,-3.123656
0.136877,0.083904,1.725373,0.001262,0.004974,-3.123615
0.136628,0.084071,1.726321,0.001262,0.004976,-3.123574
0.136378,0.084238,1.727252,0.001262,0.004978,-3.123534
0.136126,0.084405,1.728166,0.001262,0.004979,-3.123493
0.135872,0.084572,1.729063,0.001262,0.004980,-3.123453
0.135617,0.084738,1.729944,0.001262,0.004981,-3.123413
0.135360,0.084904,1.730807,0.001262,0.004981,-3.123374
0.135101,0.085070,1.731654,0.001262,0.004981,-3.123334
0.134841,0.085236,1.732485,0.001262,0.004980,-3.123295
0.134579,0.085401,1.733299,0.001262,0.004980,-3.123256
0.134315,0.085566,1.734097,0.001262,0.004978,-3.123217
0.134050,0.085732,1.734879,0.001262,0.004977,-3.123179
0.133783,0.085896,1.735644,0.001262,0.004976,-3.123140
0.133515,0.086061,1.736393,0.001262,0.004974,-3.123102
0.133245,0.086226,1.737127,0.001261,0.004972,-3.123064
0.132973,0.086390,1.737844,0.001261,0.004970,-3.123026
0.132700,0.086554,1.738546,0.001261,0.004968,-3.122989
0.132425,0.086718,1.739232,0.001261,0.004965,-3.122951
0.132149,0.086882,1.739902,0.001261,0.004963,-3.122914
0.131871,0.087046,1.740557,0.001261,0.004960,-3.122877
0.131592,0.087209,1.741196,0.001261,0.004958,-3.122840
0.131311,0.087372,1.741820,0.001261,0.004956,-3.122804
0.131029,0.087536,1.742428,0.001261,0.004953,-3.122767
0.130745,0.087698,1.743022,0.001261,0.004951,-3.122731
0.130460,0.087861,1.743600,0.001261,0.004949,-3.122695
0.130173,0.088024,1.744163,0.001261,0.004947,-3.122659
0.129885,0.088186,1.744711,0.001261,0.004945,-3.122624
0.129595,0.088348,1.745244,0.001261,0.004943,-3.122588
0.129304,0.088510,1.745762,0.001261,0.004941,-3.122553
0.129011,0.088672,1.746266,0.001261,0.004939,-3.122518
0.128717,0.088834,1.746754,0.001261,0.004938,-3.122483
0.128421,0.088995,1.747229,0.001261,0.004937,-3.122449
0.128124,0.089156,1.747688,0.001261,0.004936,-3.122414
0.127826,0.089317,1.748134,0.001261,0.004935,-3.122380
0.127526,0.089478,1.748565,0.001261,0.004934,-3.122346
0.127225,0.089639,1.748981,0.001261,0.004934,-3.122312
0.126922,0.089800,1.749384,0.001261,0.004933,-3.122278
0.126618,0.089960,1.749772,0.001261,0.004933,-3.122244
0.126313,0.090120,1.750146,0.001261,0.004933,-3.122211
0.126006,0.090280,1.750506,0.001261,0.004934,-3.122178
0.125698,0.090440,1.750853,0.001261,0.004934,-3.122145
0.125388,0.090600,1.751185,0.001261,0.004934,-3.122112
0.125078,0.090760,1.751504,0.001261,0.004935,-3.122079
0.124765,0.090919,1.751809,0.001261,0.004935,-3.122047
0.124452,0.091078,1.752101,0.001261,0.004936,-3.122014
0.124137,0.091237,1.752379,0.001261,0.004937,-3.121982
0.123821,0.091396,1.752643,0.001261,0.004938,-3.121950
0.123503,0.091555,1.752895,0.001261,0.004939,-3.121918
0.123185,0.091714,1.753132,0.001261,0.004940,-3.121887
0.122865,0.091872,1.753357,0.001261,0.004941,-3.121855
0.122543,0.092030,1.753569,0.001261,0.004942,-3.121824
0.122221,0.092188,1.753767,0.001261,0.004943,-3.121793
0.121897,0.092346,1.753952,0.001261,0.004944,-3.121762
0.121572,0.092504,1.754125,0.001261,0.004946,-3.121731
0.121245,0.092662,1.754285,0.001261,0.004947,-3.121700
0.120918,0.092819,1.754431,0.001261,0.004948,-3.121670
0.120589,0.092977,1.754565,0.001261,0.004949,-3.121639
0.120258,0.093134,1.754687,0.001261,0.004950,-3.121609
0.119927,0.093291,1.754796,0.001261,0.004950,-3.121579
0.119594,0.093448,1.754892,0.001261,0.004951,-3.121549
0.119261,0.093604,1.754976,0.001261,0.004952,-3.121520
0.118926,0.093761,1.755048,0.001261,0.004953,-3.121490
0.118589,0.093917,1.755107,0.001261,0.004953,-3.121461
0.118252,0.094074,1.755154,0.001261,0.004954,-3.121431
0.117913,0.094230,1.755189,0.001261,0.004954,-3.121402
0.117573,0.094386,1.755211,0.001261,0.004954,-3.121373
0.117232,0.094542,1.755222,0.001261,0.004955,-3.121345
0.116890,0.094697,1.755221,0.001261,0.004955,-3.121316
0.116546,0.094853,1.755207,0.001261,0.004955,-3.121288
0.116202,0.095008,1.755182,0.001261,0.004955,-3.121259
0.115856,0.095163,1.755146,0.001261,0.004955,-3.121231
0.115509,0.095319,1.755097,0.001261,0.004955,-3.121203
0.115161,0.095473,1.755037,0.001261,0.004955,-3.121175
0.114812,0.095628,1.754965,0.001261,0.004954,-3.121147
0.114462,0.095783,1.754882,0.001261,0.004954,-3.121120
0.114110,0.095937,1.754787,0.001261,0.004954,-3.121092
0.113758,0.096092,1.754681,0.001261,0.004953,-3.121065
0.113404,0.096246,1.754564,0.001261,0.004953,-3.121038
0.113049,0.096400,1.754435,0.001261,0.004952,-3.121011
0.112693,0.096554,1.754295,0.001261,0.004952,-3.120984
0.112336,0.096708,1.754144,0.001261,0.004951,-3.120957
0.111978,0.096862,1.753982,0.001261,0.004951,-3.120931
0.111619,0.097015,1.753809,0.001261,0.004950,-3.120904
0.111259,0.097169,1.753625,0.001261,0.004950,-3.120878
0.110898,0.097322,1.753430,0.001261,0.004949,-3.120852
0.110535,0.097475,1.753224,0.001261,0.004949,-3.120826
0.110172,0.097628,1.753007,0.001261,0.004948,-3.120800
0.109807,0.097781,1.752780,0.001261,0.004948,-3.120774
0.109442,0.097934,1.752542,0.001261,0.004948,-3.120749
0.109075,0.098086,1.752294,0.001261,0.004947,-3.120723
0.108708,0.098239,1.752034,0.001261,0.004947,-3.120698
0.108339,0.098391,1.751765,0.001261,0.004947,-3.120673
0.107969,0.098543,1.751485,0.001261,0.004946,-3.120648
0.107599,0.098695,1.751195,0.001261,0.004946,-3.120623
0.107227,0.098847,1.750894,0.001261,0.004946,-3.120598
0.106854,0.098999,1.750583,0.001261,0.004945,-3.120573
0.106481,0.099151,1.750262,0.001261,0.004945,-3.120549
0.106106,0.099303,1.749931,0.001261,0.004945,-3.120524
0.105730,0.099454,1.749590,0.001261,0.004945,-3.120500
0.105354,0.099605,1.749239,0.001261,0.004945,-3.120476
0.104976,0.099757,1.748877,0.001261,0.004945,-3.120452
0.104597,0.099908,1.748506,0.001261,0.004945,-3.120428
0.104218,0.100059,1.748125,0.001261,0.004945,-3.120404
0.103837,0.100209,1.747735,0.001261,0.004945,-3.120381
0.103456,0.100360,1.747334,0.001261,0.004945,-3.120357
0.103073,0.100511,1.746924,0.001261,0.004945,-3.120334
0.102690,0.100661,1.746504,0.001261,0.004946,-3.120310
0.102305,0.100812,1.746075,0.001261,0.004946,-3.120287
0.101920,0.100962,1.745636,0.001261,0.004946,-3.120264
0.101534,0.101112,1.745188,0.001261,0.004946,-3.120241
0.101147,0.101262,1.744730,0.001261,0.004946,-3.120218
0.100758,0.101412,1.744263,0.001261,0.004947,-3.120196
0.100369,0.101561,1.743787,0.001261,0.004947,-3.120173
0.099979,0.101711,1.743301,0.001261,0.004947,-3.120151
0.099589,0.101861,1.742807,0.001261,0.004947,-3.120128
0.099197,0.102010,1.742303,0.001261,0.004948,-3.120106
0.098804,0.102159,1.741790,0.001261,0.004948,-3.120084
0.098411,0.102309,1.741268,0.001261,0.004948,-3.120062
0.098016,0.102458,1.740737,0.001261,0.004948,-3.120040
0.097621,0.102607,1.740197,0.001261,0.004948,-3.120018
0.097225,0.102755,1.739648,0.001261,0.004949,-3.119997
0.096828,0.102904,1.739090,0.001261,0.004949,-3.119975
0.096430,0.103053,1.738524,0.001261,0.004949,-3.119954
0.096031,0.103201,1.737949,0.001261,0.004949,-3.119933
0.095632,0.103350,1.737365,0.001261,0.004949,-3.119911
0.095231,0.103498,1.736773,0.001261,0.004949,-3.119890
0.094830,0.103646,1.736172,0.001261,0.004950,-3.119869
0.094428,0.103794,1.735562,0.001261,0.004950,-3.119848
0.094025,0.103942,1.734944,0.001261,0.004950,-3.119828
0.093621,0.104090,1.734318,0.001261,0.004950,-3.119807
0.093216,0.104238,1.733683,0.001261,0.004950,-3.119786
0.092811,0.104385,1.733040,0.001261,0.004950,-3.119766
0.092404,0.104533,1.732389,0.001261,0.004950,-3.119746
0.091997,0.104680,1.731729,0.001261,0.004950,-3.119726
0.091589,0.104827,1.731061,0.001261,0.004950,-3.119705
0.091180,0.104975,1.730385,0.001261,0.004950,-3.119685
0.090771,0.105122,1.729701,0.001261,0.004950,-3.119666
0.090360,0.105269,1.729009,0.001261,0.004950,-3.119646
0.089949,0.105416,1.728309,0.001261,0.004950,-3.119626
0.089537,0.105562,1.727601,0.001261,0.004950,-3.119606
0.089124,0.105709,1.726885,0.001261,0.004949,-3.119587
0.088711,0.105856,1.726161,0.001261,0.004949,-3.119568
0.088297,0.106002,1.725429,0.001261,0.004949,-3.119548
0.087881,0.106149,1.724690,0.001261,0.004949,-3.119529
0.087466,0.106295,1.723942,0.001261,0.004949,-3.119510
0.087049,0.106441,1.723187,0.001261,0.004949,-3.119491
0.086632,0.106587,1.722425,0.001261,0.004949,-3.119472
0.086213,0.106733,1.721655,0.001261,0.004949,-3.119453
0.085795,0.106879,1.720877,0.001261,0.004949,-3.119435
0.085375,0.107025,1.720092,0.001261,0.004949,-3.119416
0.084955,0.107170,1.719299,0.001261,0.004949,-3.119397
0.084533,0.107316,1.718499,0.001261,0.004948,-3.119379
0.084112,0.107462,1.717692,0.001261,0.004948,-3.119361
0.083689,0.107607,1.716877,0.001261,0.004948,-3.119342
0.083266,0.107752,1.716055,0.001261,0.004948,-3.119324
0.082842,0.107897,1.715226,0.001261,0.004948,-3.119306
0.082417,0.108043,1.714389,0.001261,0.004948,-3.119288
